genome_id	taxonomy_phylum	taxonomy_class	taxonomy_order	ecological_niche	lifestyle
Rhizopogon_salebrosus_TDB-379	Basidiomycota	Agaricomycetes	Boletales	ectomycorrhizal	symbiotroph
Rhizopogon_sp._AM-2018a_AM-CA11-027	Basidiomycota	Agaricomycetes	Boletales	ectomycorrhizal	symbiotroph
Rhizopogon_vesiculosus_AM-OR11-056	Basidiomycota	Agaricomycetes	Boletales	ectomycorrhizal	symbiotroph
Rhizopogon_villosulus_AM-UT12-148a	Basidiomycota	Agaricomycetes	Boletales	ectomycorrhizal	symbiotroph
Rhizopogon_vinicolor_AM-OR11-026	Basidiomycota	Agaricomycetes	Boletales	ectomycorrhizal	symbiotroph
Rhizopogon_vulgaris_AM-UT12-125	Basidiomycota	Agaricomycetes	Boletales	ectomycorrhizal	symbiotroph
Rhizopus_arrhizus_Y5	Mucoromycota	Mucoromycetes	Mucorales	plant_pathogen	pathotroph
Rhizopus_azygosporus_CBS_357.93	Mucoromycota	Mucoromycetes	Mucorales	animal_pathogen	pathotroph
Rhizopus_delemar_RA_99-880	Mucoromycota	Mucoromycetes	Mucorales	animal_pathogen	pathotroph
Rhizopus_microsporus_ATCC_52813	Mucoromycota	Mucoromycetes	Mucorales	plant_pathogen	pathotroph
Rhizopus_sp._PT2906_PT2906	Mucoromycota	Mucoromycetes	Mucorales	undefined_saprotroph	pathotroph_saprotroph
Rhizopus_stolonifer_B9770	Mucoromycota	Mucoromycetes	Mucorales	endophyte	pathotroph_symbiotroph
Rhizosphaera_kalkhoffii	Ascomycota	Dothideomycetes	Dothideales	plant_pathogen	pathotroph_saprotroph
Rhodocollybia_butyracea_AH_40177	Basidiomycota	Agaricomycetes	Agaricales	plant_saprotroph	saprotroph
Rhodofomes_roseus_CIRM-BRFM_1785	Basidiomycota	Agaricomycetes	Polyporales	wood_saprotroph	saprotroph
Rhodosporidiobolus_odoratus_XQR	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	saprotroph
Rhodosporidiobolus_sp._SP3-3_4_SP3-3_4	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	saprotroph
Rhodotorula_babjevae_CBS_7808	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_diobovata_UCD-FST_08-225	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_glutinis_QYH-2023	Basidiomycota	Microbotryomycetes	Sporidiobolales	endophyte	symbiotroph
Rhodotorula_graminis_WP1	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_kratochvilovae_YM25235	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_mucilaginosa_GDMCC2.30	Basidiomycota	Microbotryomycetes	Sporidiobolales	animal_pathogen	pathotroph
Rhodotorula_paludigena_BS15	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_sp._BUB8_BUB8	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_sp._CC01_CC01	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_sp._CCFEE_5036_CCFEE_5036	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_sp._CP72-2_CP72-2	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_sp._FNED7-22_FNED7-22	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_sp._JG-1b_JG-1b	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_sp._M30-05A-2_M30-05A-2	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_sp._PL61-2_PL61-2	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_sp._S30-09_S30-09	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_sp._VS67_VS67	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_sp._ZM1_ZM1	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_sphaerocarpa_GDMCC_60679	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_taiwanensis_MD1149	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhodotorula_toruloides_NP11	Basidiomycota	Microbotryomycetes	Sporidiobolales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Rhynchosporium_agropyri_04CH-RAC-A.6.1	Ascomycota	Leotiomycetes	Helotiales	plant_pathogen	pathotroph
Rhynchosporium_commune_UK7	Ascomycota	Leotiomycetes	Helotiales	plant_pathogen	pathotroph
Rhynchosporium_secalis_02CH4-6a.1	Ascomycota	Leotiomycetes	Helotiales	plant_pathogen	pathotroph
Rhypophila_decipiens_PSN293	Ascomycota	Sordariomycetes	Sordariales		
Rhytidhysteron_rufulum_CBS_306.38	Ascomycota	Dothideomycetes	Hysteriales	plant_pathogen	pathotroph
Rickenella_mellea_SZMC22713	Basidiomycota	Agaricomycetes	Hymenochaetales	plant_pathogen	pathotroph
Rigidonotus_glomeratus_Yunnan	Basidiomycota	Agaricomycetes	Hymenochaetales		
Ripartites_tricholoma	Basidiomycota	Agaricomycetes	Agaricales	plant_saprotroph	saprotroph
Roridomyces_roridus_9284	Basidiomycota	Agaricomycetes	Agaricales	plant_saprotroph	saprotroph
Rosellinia_necatrix_R18_UHMW+HMW	Ascomycota	Sordariomycetes	Xylariales	plant_pathogen	pathotroph
Rossbeevera_mucosa_NY1194094	Basidiomycota	Agaricomycetes	Boletales	ectomycorrhizal	symbiotroph
Rossbeevera_pachydermis_NY2072539	Basidiomycota	Agaricomycetes	Boletales	ectomycorrhizal	symbiotroph
Rostrohypoxylon_terebratum_CBS_119137	Ascomycota	Sordariomycetes	Xylariales	wood_saprotroph	saprotroph
Rubinoboletus_rubinus_KM192148	Basidiomycota	Agaricomycetes	Boletales	ectomycorrhizal	symbiotroph
Rubroboletus_pulcherrimus_MICH24411	Basidiomycota	Agaricomycetes	Boletales	ectomycorrhizal	symbiotroph
Rubroboletus_rhodosanguineus_MICH254748	Basidiomycota	Agaricomycetes	Boletales	ectomycorrhizal	symbiotroph
Rubroboletus_satanas_MICH61460	Basidiomycota	Agaricomycetes	Boletales	ectomycorrhizal	symbiotroph
Rugiboletus_extremiorientalis_TRTC161168	Basidiomycota	Agaricomycetes	Boletales	ectomycorrhizal	symbiotroph
Rugonectria_rugulosa_CBS_126565	Ascomycota	Sordariomycetes	Hypocreales	wood_saprotroph	saprotroph
Rugosomyces_carneus_D47	Basidiomycota	Agaricomycetes	Agaricales	plant_saprotroph	saprotroph
Rusavskia_elegans_YAF01	Ascomycota	Lecanoromycetes	Teloschistales	lichenized	symbiotroph
Russula_abietina_MG143	Basidiomycota	Agaricomycetes	Russulales	ectomycorrhizal	symbiotroph
Russula_aff._compacta_MG44	Basidiomycota	Agaricomycetes	Russulales	ectomycorrhizal	symbiotroph
Russula_aff._farinipes	Basidiomycota	Agaricomycetes	Russulales	ectomycorrhizal	symbiotroph
Russula_aff._rugulosa_BPL654_BPL654	Basidiomycota	Agaricomycetes	Russulales	ectomycorrhizal	symbiotroph
Russula_brevipes_BPL707	Basidiomycota	Agaricomycetes	Russulales	ectomycorrhizal	symbiotroph
Russula_compacta_BPL669	Basidiomycota	Agaricomycetes	Russulales	ectomycorrhizal	symbiotroph
Russula_dissimulans_BPL704	Basidiomycota	Agaricomycetes	Russulales	ectomycorrhizal	symbiotroph
Russula_earlei_BPL698	Basidiomycota	Agaricomycetes	Russulales	ectomycorrhizal	symbiotroph
Russula_emetica_Prilba	Basidiomycota	Agaricomycetes	Russulales	ectomycorrhizal	symbiotroph
Russula_foetens_MG47	Basidiomycota	Agaricomycetes	Russulales	ectomycorrhizal	symbiotroph
Russula_griseocarnosa_E138	Basidiomycota	Agaricomycetes	Russulales	ectomycorrhizal	symbiotroph
Russula_lepida_MG46	Basidiomycota	Agaricomycetes	Russulales	ectomycorrhizal	symbiotroph
Russula_ochroleuca_Prilba	Basidiomycota	Agaricomycetes	Russulales	ectomycorrhizal	symbiotroph
Russula_olivacea	Basidiomycota	Agaricomycetes	Russulales	ectomycorrhizal	symbiotroph
Russula_sp._MG48_MG48	Basidiomycota	Agaricomycetes	Russulales	ectomycorrhizal	symbiotroph
Russula_vinacea_BPL710	Basidiomycota	Agaricomycetes	Russulales	ectomycorrhizal	symbiotroph
Russula_virescens_MG14	Basidiomycota	Agaricomycetes	Russulales	ectomycorrhizal	symbiotroph
Rutstroemia_sp._NJR-2017a_BBW_NJR-2017a_BBW	Ascomycota	Leotiomycetes	Helotiales	plant_saprotroph	saprotroph
Rutstroemia_sp._NJR-2017a_BVV2_NJR-2017a_BVV2	Ascomycota	Leotiomycetes	Helotiales	plant_saprotroph	saprotroph
Rutstroemia_sp._NJR-2017a_WRK4_NJR-2017a_WRK4	Ascomycota	Leotiomycetes	Helotiales	plant_saprotroph	saprotroph
Rutstroemia_sydowiana_CBS_115975	Ascomycota	Leotiomycetes	Helotiales	plant_saprotroph	saprotroph
Sabuloglossum_arenarium_OHW4XY2QZN	Ascomycota	Geoglossomycetes	Geoglossales	undefined_saprotroph	saprotroph_symbiotroph
Saccharata_proteae_CBS_121410	Ascomycota	Dothideomycetes	Botryosphaeriales	endophyte	symbiotroph
Saccharomyces_bayanus_FM677	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomyces_boulardii_KCTC_13826BP	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomyces_cerevisiae_x_Saccharomyces_eubayanus_yHQL630	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomyces_cerevisiae_x_Saccharomyces_eubayanus_x_Saccharomyces_kudriavzevii_x_Saccharomyces_uvarum_yHQL563	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomyces_cerevisiae_x_Saccharomyces_eubayanus_x_Saccharomyces_uvarum_yHAB34	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomyces_cerevisiae_x_Saccharomyces_kudriavzevii_CEG	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomyces_cerevisiae_x_Saccharomyces_kudriavzevii_x_Saccharomyces_eubayanus_yHQL560	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomyces_cerevisiae_x_Saccharomyces_kudriavzevii_x_Saccharomyces_uvarum_CBS_2834	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomyces_cerevisiae_x_Saccharomyces_uvarum_Muri	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomyces_eubayanus_FM1318	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomyces_eubayanus_x_Saccharomyces_uvarum_yHQL555	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomyces_jurei	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomyces_kudriavzevii_IFO1802	Ascomycota	Saccharomycetes	Saccharomycetales	animal_pathogen	pathotroph
Saccharomyces_mikatae_IFO1815	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomyces_paradoxus_CBS432	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomyces_pastorianus_CBS_1483	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomyces_sp._M14_M14	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomyces_uvarum_ZP964	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomycetaceae_sp._CTeuk-1819	Ascomycota	Saccharomycetes	Saccharomycetales		
Saccharomycetales_sp._CTeuk-1144	Ascomycota	Saccharomycetes	Saccharomycetales	undefined_saprotroph	saprotroph
Saccharomycetales_sp._AC06_AC06	Ascomycota	Pichiomycetes	Serinales	undefined_saprotroph	saprotroph
Saccharomycetales_sp._PK3305_PK3305	Ascomycota	Dipodascomycetes	Dipodascales	undefined_saprotroph	saprotroph
Saccharomycetales_sp._Y4102_Y4102	Ascomycota	Dipodascomycetes	Dipodascales	undefined_saprotroph	saprotroph
Saccharomycetales_sp._yHKB357_yHKB357	Ascomycota	Pichiomycetes	Serinales	undefined_saprotroph	saprotroph
Saccharomycodes_ludwigii_NBRC_1722	Ascomycota	Saccharomycetes	Saccharomycodales	undefined_saprotroph	saprotroph
Saccharomycopsidaceae_sp._CTeuk-1920	Ascomycota	Saccharomycetes	Ascoideales		
Saccharomycopsis_amapae_CBS_7872	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_babjevae_CBS_9167	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_capsularis_CBS_7262	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_crataegensis_SC-9	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_fermentans_CBS_7830	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_fibuligera_KPH12	Ascomycota	Saccharomycetes	Ascoideales	animal_pathogen	pathotroph
Saccharomycopsis_fibuligera_x_Saccharomycopsis_cf._fibuligera_KJJ81	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_fodiens_CBS_8332	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_guyanensis_CBS_12914	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_javanensis_CBS_2555	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_lassenensis_CBS_8524	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_malanga_KCN26	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_microspora_CBS_6393	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_olivae_CBS_12701	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_oosterbeekiorum_CBS_14943	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_phalluae_GUCC_202006	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_schoenii_CBS_7425	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_selenospora_NRRL_Y-1357	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_sp._FM-2023a_CD511	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_sp._KB-2023a_UFMG-CM-Y6991	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_sp._NRRL_Y-5750_NRRL_Y-5750	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_sp._UWO_PS_91-127.1_UWO_PS_91-127.1	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_sp._yHQL182_yHQL182	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_synnaedendra_CBS_7763	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saccharomycopsis_vini_CBS_4110	Ascomycota	Saccharomycetes	Ascoideales	undefined_saprotroph	pathotroph_saprotroph
Saitoella_complicata_NRRL_Y-17804	Ascomycota			undefined_saprotroph	saprotroph
Saitozyma_podzolica_DSM_27192	Basidiomycota	Tremellomycetes	Tremellales	undefined_saprotroph	saprotroph
Saitozyma_sp._JCM_24511_JCM_24511	Basidiomycota	Tremellomycetes	Tremellales	undefined_saprotroph	saprotroph
Saksenaea_oblongispora_B3353	Mucoromycota	Mucoromycetes	Mucorales	undefined_saprotroph	saprotroph
Saksenaea_vasiformis_B4078	Mucoromycota	Mucoromycetes	Mucorales	animal_pathogen	pathotroph
Salinomyces_thailandica_CCFEE_6315	Ascomycota	Dothideomycetes	Mycosphaerellales		
Salmacisia_buchloeana_OK1	Basidiomycota	Exobasidiomycetes	Tilletiales	plant_pathogen	pathotroph
Samsoniella_hepiali_FENG	Ascomycota	Sordariomycetes	Hypocreales	animal_parasite	pathotroph_saprotroph
Sanghuangporus_baumii_821	Basidiomycota	Agaricomycetes	Hymenochaetales	wood_saprotroph	saprotroph
Sanghuangporus_lonicericola_SCIM_3001	Basidiomycota	Agaricomycetes	Hymenochaetales	wood_saprotroph	saprotroph
Sanghuangporus_sanghuang_Kangneng	Basidiomycota	Agaricomycetes	Hymenochaetales	wood_saprotroph	saprotroph
Sanghuangporus_vaninii_CFCC81183	Basidiomycota	Agaricomycetes	Hymenochaetales	wood_saprotroph	saprotroph
Sanghuangporus_weigelae_Si20	Basidiomycota	Agaricomycetes	Hymenochaetales	wood_saprotroph	saprotroph
Sanguinoderma_infundibulare_Cui_17238	Basidiomycota	Agaricomycetes	Polyporales		
Saprochaete_fungicola	Ascomycota	Dipodascomycetes	Dipodascales	undefined_saprotroph	saprotroph
Saprochaete_ingens	Ascomycota	Dipodascomycetes	Dipodascales	undefined_saprotroph	saprotroph
Saprochaete_suaveolens	Ascomycota	Dipodascomycetes	Dipodascales	undefined_saprotroph	saprotroph
Sarcodon_aspratus_MG57	Basidiomycota	Agaricomycetes	Thelephorales	ectomycorrhizal	symbiotroph
Sarcodon_sp._MG97_MG97	Basidiomycota	Agaricomycetes	Thelephorales	ectomycorrhizal	symbiotroph
Sarcomyxa_edulis_SE1	Basidiomycota	Agaricomycetes	Agaricales	wood_saprotroph	saprotroph
Sarcosagium_campestre_Spribille_41927_TS-e1948	Ascomycota			lichenized	symbiotroph
Sarea_resinae_Spribille_s.n._20.10.2019_TS-e1941	Ascomycota	Sareomycetes	Sareales	endophyte	pathotroph_symbiotroph
Sarocladiaceae_sp._R1802_R1802	Ascomycota	Sordariomycetes	Hypocreales		
Sarocladium_attenuatum_SA_17035	Ascomycota	Sordariomycetes	Hypocreales	plant_pathogen	pathotroph_saprotroph
Sarocladium_brachiariae_HND5	Ascomycota	Sordariomycetes	Hypocreales	plant_pathogen	pathotroph_saprotroph
Sarocladium_implicatum_TR	Ascomycota	Sordariomycetes	Hypocreales	plant_pathogen	pathotroph_saprotroph
Sarocladium_kiliense_ZJ-1	Ascomycota	Sordariomycetes	Hypocreales	animal_pathogen	pathotroph
Sarocladium_oryzae_SA_3-23	Ascomycota	Sordariomycetes	Hypocreales	plant_pathogen	pathotroph
Sarocladium_sparsum_SA_3-64	Ascomycota	Sordariomycetes	Hypocreales	plant_pathogen	pathotroph_saprotroph
Sarocladium_strictum_F4-1	Ascomycota	Sordariomycetes	Hypocreales	plant_pathogen	pathotroph_saprotroph
Sarocladium_terricola_RCEF6201	Ascomycota	Sordariomycetes	Hypocreales	plant_pathogen	pathotroph_saprotroph
Saturnispora_ahearnii_NRRL_Y-7555	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saturnispora_besseyi_NRRL_Y-63574	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saturnispora_bothae_UFMG-CM-Y292	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saturnispora_dispora_NRRL_Y-1447	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saturnispora_diversa_NRRL_Y-5713	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saturnispora_galanensis_CBS_15223	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saturnispora_gosingensis_NRRL_Y-48718	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saturnispora_hagleri_NRRL_Y-27828	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saturnispora_halmiae_CBS_11009T	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saturnispora_kantuleensis_CBS_15217	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saturnispora_mendoncae_NRRL_Y-11515	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saturnispora_quitensis_CBS_12184	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saturnispora_saitoi_NRRL_Y-6671	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saturnispora_sanitii_CBS_10864	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saturnispora_sekii_CBS_10931T	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saturnispora_serradocipensis_NRRL_Y-48717	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saturnispora_silvae_NRRL_Y-6725	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saturnispora_zaruensis_NRRL_Y-7008	Ascomycota	Pichiomycetes	Pichiales	undefined_saprotroph	saprotroph
Saxispiralis_lemnorum_MUM_23.14	Ascomycota	Dothideomycetes	Mycosphaerellales		
Saxophila_tyrrhenica_CCFEE_5935	Ascomycota	Dothideomycetes	Mycosphaerellales	undefined_saprotroph	saprotroph
Scedosporium_apiospermum_IHEM_14462	Ascomycota	Sordariomycetes	Microascales	animal_pathogen	pathotroph
Scedosporium_aurantiacum_WM_09.24	Ascomycota	Sordariomycetes	Microascales	animal_pathogen	pathotroph
Scedosporium_boydii_IHEM_23826	Ascomycota	Sordariomycetes	Microascales	animal_pathogen	pathotroph
Scedosporium_dehoogii_120008799-01_4	Ascomycota	Sordariomycetes	Microascales	undefined_saprotroph	pathotroph_saprotroph
Scedosporium_minutisporum_MUT_6113	Ascomycota	Sordariomycetes	Microascales	animal_pathogen	pathotroph
Scedosporium_sp._IMV_00882_IMV_00882	Ascomycota	Sordariomycetes	Microascales	undefined_saprotroph	pathotroph_saprotroph
Schaereria_dolodes_T1822_T1849	Ascomycota	Lecanoromycetes	Sarrameanales	lichenized	symbiotroph
Scheffersomyces_amazonensis_UFMG-HMD-26.3	Ascomycota	Pichiomycetes	Serinales	animal_symbiotroph	saprotroph_symbiotroph
Scheffersomyces_coipomensis_NRRL_Y-17651	Ascomycota	Pichiomycetes	Serinales	animal_symbiotroph	saprotroph_symbiotroph
Scheffersomyces_cryptocercus_NRRL_Y-48824	Ascomycota	Pichiomycetes	Serinales	animal_symbiotroph	saprotroph_symbiotroph
Scheffersomyces_ergatensis_NRRL_Y-17652	Ascomycota	Pichiomycetes	Serinales	animal_symbiotroph	saprotroph_symbiotroph
Scheffersomyces_gosingicus_CBS_11433	Ascomycota	Pichiomycetes	Serinales	animal_symbiotroph	saprotroph_symbiotroph
Scheffersomyces_illinoinensis_NRRL_Y-48827	Ascomycota	Pichiomycetes	Serinales	animal_symbiotroph	saprotroph_symbiotroph
Scheffersomyces_insectosa_NRRL_Y-12854	Ascomycota	Pichiomycetes	Serinales	animal_symbiotroph	saprotroph_symbiotroph
Scheffersomyces_lignicola_CBS_10612	Ascomycota	Pichiomycetes	Serinales	animal_symbiotroph	saprotroph_symbiotroph
Scheffersomyces_lignosus_JCM_9837	Ascomycota	Pichiomycetes	Serinales	animal_symbiotroph	saprotroph_symbiotroph
